,OFTIC,CNAME_actual,PENDS,PDICITY,AMASKCD,MEAN,STDEV,BPS,CPS,CPX,DPS,EBI,EBT,EPS,GPS,GRM,NAV,NDT,NET,PRE,ROE,SAL
10,AAL,AMERICAN AIRLINE,2017-09-30,QTR,118114,51.578947368421055,7.89033015415201,8.225,0.7599999999999998,1369.0,0.1,1339.0,2076.0,1.42,1.28,31.23,3948.0,18916.0,692.0,1114.0,72.24,10878.0
11,AAL,AMERICAN AIRLINE,2017-12-31,QTR,89925,55.54285714285714,9.12766595106798,7.7391,0.912,1408.0,0.1,993.0,2050.0,0.95,0.54,29.16,3926.0,19999.0,455.0,728.0,46.23,10600.0
12,AAL,AMERICAN AIRLINE,2018-03-31,QTR,89925,45.4,4.8218253804964775,2.6573,3.791,779.0,0.1,626.0,1375.0,0.75,0.39,25.84,1018.0,19448.0,357.0,468.0,20.22,10401.0
13,AAL,AMERICAN AIRLINE,2018-06-30,QTR,89925,63.07142857142857,10.40629642529009,0.7622,2.33,952.0,0.1,1180.0,1948.0,1.63,1.22,20.423,869.0,19402.0,757.0,1001.0,-5.790000000000006,11643.0
14,AAL,AMERICAN AIRLINE,2018-09-30,QTR,89925,56.869565217391305,9.111951930524532,-1.2333,-0.1709999999999998,1005.0,0.1,866.0,1651.0,1.13,0.74,15.006,-568.0,19912.0,523.0,688.0,-31.8,11559.0
15,AAL,AMERICAN AIRLINE,2018-12-31,QTR,40814,50.36363636363637,7.675225788801976,-0.37,1.58,1009.0,0.1,779.0,1580.0,1.04,0.69,9.589000000000002,-169.0,19712.0,481.0,634.0,-57.80999999999999,10938.0
16,AAL,AMERICAN AIRLINE,2019-03-31,QTR,152454,36.54545454545455,9.427233277729329,-1.4317000000000002,2.11,1305.0,0.1,513.0,1320.0,0.52,0.41,4.172000000000001,-636.0,19681.0,237.0,314.0,-83.82000000000001,10584.0
17,AAL,AMERICAN AIRLINE,2019-06-30,QTR,89925,42.193333333333335,5.300650177826518,-0.0494000000000001,1.65,1018.0,0.1,1274.0,2097.0,1.82,1.49,-1.245000000000001,-22.0,19884.0,810.0,1072.0,-109.83,11960.0
18,AAL,AMERICAN AIRLINE,2019-09-30,QTR,25414,38.1,5.739062824648564,0.3653,1.87,806.0,0.1,1042.0,1876.0,1.42,0.96,-6.661999999999996,160.0,24921.0,630.0,835.0,-135.83999999999995,11911.0
19,AAL,AMERICAN AIRLINE,2019-12-31,QTR,143401,35.82608695652174,6.1986228229491225,-0.2799999999999999,1.379,1756.0,0.1,876.0,1719.0,1.15,0.95,-12.078999999999995,-118.0,20489.0,502.0,679.0,-161.84999999999997,11313.0
20,AAL,AMERICAN AIRLINE,2020-03-31,QTR,189221,15.75,6.399869790342092,-6.2333,-0.3705,845.0,0.1,-1324.0,-430.0,-2.65,-5.26,-17.496,-2636.0,21506.0,-1129.0,-1448.0,-187.86,8515.0
21,AAL,AMERICAN AIRLINE,2020-06-30,QTR,148680,23.814814814814813,10.34793564339149,-6.2314,-2.12,388.0,0.0,-4158.0,-3325.0,-7.82,-4.82,-22.913,-3169.0,21460.0,-3354.0,-4320.0,-213.86999999999995,1622.0
22,AAL,AMERICAN AIRLINE,2020-09-30,QTR,165411,10.546875,6.270445724454787,-10.869,-5.12,577.0,0.0,-3390.0,-2892.0,-5.54,-4.71,-28.33,-5528.0,24502.0,-2818.0,-3635.0,-239.88,3173.0
23,AAL,AMERICAN AIRLINE,2020-12-31,QTR,130806,8.0,3.3466401061363023,-11.0494,-4.9,148.0,0.0,-2515.0,-1952.0,-3.86,-3.81,-7.920000000000002,-6867.0,25729.0,-2210.0,-2845.0,-265.89,4027.0
24,AAL,AMERICAN AIRLINE,2021-03-31,QTR,72032,18.142857142857142,2.544836041121407,-12.3875,0.2699999999999996,19.0,0.0,-3238.0,-2409.0,-4.32,-1.97,-9.51,-7945.0,25652.0,-2743.0,-3519.0,-291.9,4008.0
25,AAL,AMERICAN AIRLINE,2021-06-30,QTR,141550,14.95,6.194012388886884,-11.8419,5.389999999999999,81.0,0.0,-1014.0,-533.0,-1.69,0.03,31.690000000000005,-7667.0,22049.0,-1090.0,-1409.0,-317.91,7478.0
26,AAL,AMERICAN AIRLINE,2021-09-30,QTR,134011,18.928571428571427,5.810657128392302,-11.4861,-2.6800000000000006,143.0,0.0,-462.0,18.0,-0.99,0.25,34.7,-7437.0,24061.0,-641.0,-833.0,-343.92,8969.0
27,AAL,AMERICAN AIRLINE,2021-12-31,QTR,134011,19.53846153846154,5.125351770291554,-11.3319,-1.85,183.0,0.0,-800.0,-221.0,-1.42,-1.44,31.49,-7340.0,25629.0,-921.0,-1182.0,-369.93,9427.0
28,AAL,AMERICAN AIRLINE,2022-03-31,QTR,141550,15.3,5.186520991955976,-13.7645,1.82,807.0,0.0,-1566.0,-994.0,-2.32,-2.52,24.62,-8940.0,25359.0,-1510.0,-1926.0,-395.94,8899.0
29,AAL,AMERICAN AIRLINE,2022-06-30,QTR,160385,17.754761904761907,4.704569713637602,-12.9613,5.49,598.0,0.0,1012.0,1596.0,0.7600000000000002,0.6800000000000002,37.96,-8422.0,24547.0,533.0,687.0,-421.94999999999993,13422.0
30,AAL,AMERICAN AIRLINE,2022-09-30,QTR,120103,18.139130434782608,5.9275734058899205,-12.1456,9.16,455.0,0.0,969.0,1541.0,0.69,0.69,51.3,-7893.0,25702.0,478.0,640.0,-447.9599999999999,13462.0
31,AAL,AMERICAN AIRLINE,2022-12-31,QTR,118114,14.375,4.248662891267836,-8.9127,12.83,772.0,0.0,1389.0,1962.0,1.17,1.14,64.64,-5799.0,26698.0,827.0,1057.0,-473.9699999999999,13189.0
32,AAP,ADVANCE AUTO,2015-03-31,QTR,51786,195.0625,16.16361655075992,29.33,1.39,57.038,0.06,308.279,378.526,2.39,2.0,45.9,2146.588,1486.453,176.478,284.594,34.02,3038.233
33,AAP,ADVANCE AUTO,2015-06-30,QTR,82287,179.92307692307693,8.577699171509986,31.26,3.1,57.497,0.06,285.474,338.287,2.27,2.03,45.24,2289.129,1339.099,167.622,266.228,30.23,2370.037
34,AAP,ADVANCE AUTO,2015-09-30,QTR,119258,175.22727272727272,7.646448967866185,32.9637,2.57,46.697,0.06,243.808,295.744,1.95,1.63,44.98,2413.076,1188.351,144.204,230.7,24.53,2295.203
35,AAP,ADVANCE AUTO,2015-12-31,QTR,56168,198.66666666666663,14.190875673507689,33.5998,2.29,73.515,0.06,157.559,209.839,1.22,0.74,44.71,2460.648,1122.977,90.085,140.706,14.79,2033.545
36,AAP,ADVANCE AUTO,2016-03-31,QTR,154103,176.3846153846154,20.345099580072763,35.75,1.02,89.138,0.06,315.014,381.634,2.51,2.14,45.3,2629.139,1126.778,186.102,299.194,29.25,2979.778
37,AAP,ADVANCE AUTO,2016-06-30,QTR,119258,166.4375,16.099560035396408,37.33,1.59,48.782,0.06,243.145,303.09,1.9,1.68,44.78,2748.897,1065.279,141.066,235.368,20.98,2256.155
38,AAP,ADVANCE AUTO,2016-09-30,QTR,85951,167.72727272727272,20.29330386650192,38.7726,2.93,66.293,0.06,217.584,277.433,1.73,1.53,43.94,2855.721,923.511,128.61,201.638,18.36,2248.855
39,AAP,ADVANCE AUTO,2016-12-31,QTR,82287,169.35714285714286,18.76005225044856,39.54,1.24,55.346,0.06,125.627,184.752,1.0,0.84,43.57,2916.192,908.077,74.441,116.388,10.32,2082.891
40,AAP,ADVANCE AUTO,2017-03-31,QTR,163994,105.3125,20.227765571115363,40.95,0.47,65.279,0.06,204.924,270.075,1.6,1.46,43.96,3023.675,947.285,118.357,182.932,15.94,2890.838
41,AAP,ADVANCE AUTO,2017-06-30,QTR,105975,182.92857142857144,19.8124447515436,42.353,3.13,57.085,0.06,195.506,253.276,1.58,1.17,43.87,3128.277,786.46,116.992,184.252,15.21,2263.727
42,AAP,ADVANCE AUTO,2017-09-30,QTR,154103,159.08333333333334,19.89301093494826,43.732,1.8,38.596,0.06,172.194,229.747,1.43,1.3,43.43,3230.787,680.706,105.683,159.625,13.3,2182.233
43,AAP,ADVANCE AUTO,2017-12-31,QTR,119258,109.01724137931036,19.34853388623535,46.215,2.694,28.798,0.06,113.7,170.207,0.77,2.49,42.9,3415.196,497.39,57.201,100.681,1.7200000000000006,2036.986
44,AAP,ADVANCE AUTO,2018-03-31,QTR,113251,196.6315789473684,16.68402604727644,47.91,2.07,34.474,0.06,224.059,295.751,2.1,1.84,44.27,3546.621,405.612,156.091,206.835,17.94,2873.848
45,AAP,ADVANCE AUTO,2018-06-30,QTR,182994,117.65,15.782318554235571,49.4108,3.91,27.341,0.06,205.308,261.86,1.97,1.59,43.71,3657.949,142.82800000000003,146.161,195.238,15.98,2326.652
46,AAP,ADVANCE AUTO,2018-09-30,QTR,10474,130.4,13.425987593363212,50.2051,3.2,43.317,0.06,193.684,240.222,1.89,1.56,44.28,3659.636,75.392,139.957,186.363,15.3,2274.982
47,AAP,ADVANCE AUTO,2018-12-31,QTR,182994,161.30769230769232,17.04058503871091,48.7122,1.77,88.583,0.06,127.052,172.902,1.17,0.74,44.16,3550.813,149.193,85.541,112.65,9.49,2105.072
48,AAP,ADVANCE AUTO,2019-03-31,QTR,163994,162.0,19.651971911235776,49.45,2.84,61.312,0.06,243.619,313.504,2.46,1.98,44.64,3547.223,209.437,177.326,237.193,19.99,2952.036
49,AAP,ADVANCE AUTO,2019-06-30,QTR,132062,183.0,17.32875397383534,51.2058,3.99,50.113,0.06,196.424,249.796,2.0,1.73,43.28,3671.302,-0.7680000000000007,144.059,191.862,15.97,2332.246
50,AAP,ADVANCE AUTO,2019-09-30,QTR,7891,177.25,18.463928798245156,49.8728,3.062,57.799,0.06,205.067,261.375,2.1,1.75,43.89,3454.942,173.41,148.223,193.479,16.64,2312.106
51,AAP,ADVANCE AUTO,2019-12-31,QTR,113415,163.15384615384616,17.73342490818846,51.26,2.28,100.905,0.06,149.88,208.686,1.64,1.38,43.97,3549.081,317.333,113.713,143.78,12.99,2112.614
52,AAP,ADVANCE AUTO,2020-03-31,QTR,113156,168.46153846153845,25.5265070877816,51.18,0.1600000000000001,82.973,0.25,104.328,182.907,0.91,0.63,43.51,5278.0,461.256,63.015,86.096,7.12,2697.882
53,AAP,ADVANCE AUTO,2020-06-30,QTR,120210,140.875,26.54170221597964,53.8989,6.31,57.132,0.25,279.279,335.921,2.92,2.74,43.86,3726.519,98.83799999999997,202.285,268.974,22.28,2501.38
54,AAP,ADVANCE AUTO,2020-09-30,QTR,191395,133.90625,18.79148636157926,54.4219,5.21,52.527,0.25,271.893,329.583,2.81,2.13,44.4,3762.664,-36.333,194.804,212.886,20.809,2541.928
55,AAP,ADVANCE AUTO,2020-12-31,QTR,122734,170.27777777777777,13.542115377181249,52.458,2.36,74.944,0.25,171.753,228.923,1.87,1.65,45.88,3559.512,197.992,126.941,160.67,13.87,2365.131
56,AAP,ADVANCE AUTO,2021-03-31,QTR,113156,253.1818181818182,28.898239135079223,53.51,4.99,70.884,0.625,298.785,376.038,3.34,2.81,44.75,3501.567,153.136,220.895,292.394,25.03,3330.37
57,AAP,ADVANCE AUTO,2021-06-30,QTR,120210,181.54545454545453,21.439979647208794,50.45,6.84,58.689,1.0,302.023,360.081,3.4,2.74,46.37,3301.565,224.399,221.517,294.86,26.05,2649.415
58,AAP,ADVANCE AUTO,2021-09-30,QTR,163994,209.03846153846155,29.504549844701277,50.7381,2.35,61.41,1.0,273.767,333.193,3.21,2.68,46.24,3196.535,429.357,203.267,267.026,25.019,2621.229
59,AAP,ADVANCE AUTO,2021-12-31,QTR,192931,231.7894736842105,25.88989280989016,50.1224,2.98,98.656,1.0,176.843,242.039,2.07,1.2996,46.84,3128.291,432.892,129.956,164.347,16.44,2396.975
60,AAP,ADVANCE AUTO,2022-03-31,QTR,56168,176.11111111111111,21.36916062088133,47.62,-0.8900000000000001,114.854,1.5,303.634,380.776,3.57,2.26,47.06,2909.68,1048.437,220.62,290.902,29.23,3374.21
61,AAP,ADVANCE AUTO,2022-06-30,QTR,182179,250.7619047619048,33.28649089631522,45.98,5.98,211.212,1.5,312.849,375.959,3.74,2.38,44.48,2794.809,4048.299,227.777,301.931,9.330000000000002,2665.426
62,AAP,ADVANCE AUTO,2022-09-30,QTR,56168,228.71875,26.72106137427444,45.1789,2.89,122.427,1.5,257.993,318.218,2.84,1.84,44.67,2716.075,1181.712,171.579,228.213,24.91,2641.341
63,AAP,ADVANCE AUTO,2022-12-31,QTR,56168,211.0909090909091,23.635947382282115,45.1916,4.009,90.73,1.5,218.504,287.08,2.88,1.79,46.93,2678.281,1104.001,171.574,213.878,25.44,2473.745
64,AAPL,APPLE,2015-03-31,QTR,78750,38.44117647058823,3.6147802186871294,5.5975,0.8175,2369.0,0.1175,18278.0,20757.0,0.5825,0.5825,40.78,129006.0,-149668.0,13569.0,18564.0,43.02,58010.0
65,AAPL,APPLE,2015-06-30,QTR,58377,34.5301724137931,3.678135249976592,5.5069,0.65,2043.0,0.13,14083.0,17167.0,0.4625,0.4625,39.68,125677.0,15216.0,10677.0,14473.0,61.64,49605.0
66,AAPL,APPLE,2015-09-30,QTR,107846,38.314516129032256,3.811150166471776,5.3475,0.5925,3618.0,0.13,14623.0,17742.0,0.49,0.49,39.9,119355.0,22861.0,11124.0,15062.0,36.32,51501.0
67,AAPL,APPLE,2015-12-31,QTR,155522,36.91666666666666,3.455370216537345,5.7825,1.2275,3612.0,0.13,24171.0,27125.0,0.82,0.82,40.1,128267.0,24889.0,18361.0,24573.0,59.32,75872.0
68,AAPL,APPLE,2016-03-31,QTR,120428,32.4638064516129,2.8901195179364096,5.9532,0.5225,2336.0,0.13,13987.0,16464.0,0.475,0.475,39.4,130457.0,24589.0,10516.0,14142.0,32.52,50557.0
69,AAPL,APPLE,2016-06-30,QTR,56098,32.189189189189186,4.356670095878769,5.8658,0.485,2809.0,0.1425,10105.0,12631.0,0.355,0.355,38.02,126541.0,23179.0,7796.0,10469.0,24.27,42358.0
70,AAPL,APPLE,2016-09-30,QTR,168258,31.669051282051285,4.083643863980705,6.0085,0.7475,3977.0,0.1425,11761.0,14309.0,0.4175,0.4175,38.66,128249.0,19877.0,9014.0,12188.0,32.09,46852.0
71,AAPL,APPLE,2016-12-31,QTR,83036,31.485294117647054,4.289672753849164,6.2978,1.27,3334.0,0.1425,23359.0,26346.0,0.84,0.84,38.51,132390.0,-158541.0,17891.0,24180.0,54.91,78351.0
72,AAPL,APPLE,2017-03-31,QTR,105094,47.97916666666666,3.823505777237877,6.4391,0.595,2975.0,0.1425,14097.0,16429.0,0.525,0.525,38.93,134082.0,-158319.0,11029.0,14684.0,33.11,52896.0
73,AAPL,APPLE,2017-06-30,QTR,75007,36.259732142857146,3.9019009842107,6.4038,0.4,2277.0,0.1575,10768.0,13122.0,0.4175,0.4175,38.51,132425.0,-153177.0,8717.0,11308.0,26.17,45408.0
74,AAPL,APPLE,2017-09-30,QTR,113333,41.5,3.409545424246464,6.5373,0.755,3865.0,0.1575,13120.0,15604.0,0.5175,0.5175,37.907,134047.0,-133967.0,10714.0,13917.0,32.17,52579.0
75,AAPL,APPLE,2017-12-31,QTR,112843,42.9375,4.2702522581021,6.8973,1.3725,2810.0,0.1575,26274.0,29019.0,0.9725,0.9725,38.41,140199.0,-162697.0,20065.0,27030.0,58.53,88293.0
76,AAPL,APPLE,2018-03-31,QTR,110208,56.41556818181818,7.894482266181684,6.4175,0.745,4195.0,0.1575,15894.0,18633.0,0.6825,0.6825,38.311,126878.0,-145386.0,13822.0,16168.0,41.4,61137.0
77,AAPL,APPLE,2018-06-30,QTR,78581,47.89420588235294,4.468095206518076,5.935,0.735,3267.0,0.1825,12612.0,15277.0,0.585,0.585,38.34,114949.0,-129143.0,11519.0,13284.0,38.11,53265.0
78,AAPL,APPLE,2018-09-30,QTR,105094,49.40166666666667,6.318561161492001,5.6325,1.0075,3041.0,0.1825,16118.0,18872.0,0.7275,0.7275,38.29,107147.0,48182.0,14125.0,16421.0,50.88,62900.0
79,AAPL,APPLE,2018-12-31,QTR,119509,56.98916071428572,6.408005886890911,6.2325,1.3975,3355.0,0.1825,23346.0,26741.0,1.045,1.045,37.99,117892.0,28303.0,19965.0,23906.0,70.97,84310.0
80,AAPL,APPLE,2019-03-31,QTR,192858,67.60051219512195,9.919706550906511,5.745,0.5925,2363.0,0.1825,13415.0,16455.0,0.615,0.615,37.61,105860.0,32538.0,11561.0,13793.0,41.34,58015.0
81,AAPL,APPLE,2019-06-30,QTR,40319,47.34690625,7.369110412850776,5.0725,0.6325,2000.0,0.1925,11544.0,14477.0,0.545,0.545,37.59,96456.0,13804.0,10044.0,11911.0,39.72,53809.0
82,AAPL,APPLE,2019-09-30,QTR,110260,52.845,6.500174644435584,5.0913,1.1,2777.0,0.1925,15625.0,18804.0,0.7575,0.7575,37.97,90488.0,7490.0,13686.0,16127.0,58.57,64040.0
83,AAPL,APPLE,2019-12-31,QTR,153096,55.903333333333336,6.870591892591602,5.105,1.7125,2107.0,0.1925,25569.0,28385.0,1.2475,1.2475,38.35,89531.0,2400.0,22236.0,25918.0,98.82,91819.0
84,AAPL,APPLE,2020-03-31,QTR,110208,128.99444444444444,20.036301542130463,4.535,0.755,1853.0,0.1925,12853.0,15639.0,0.6375,0.6375,38.36,78425.0,5427.0,11249.0,13135.0,53.58,58313.0
85,AAPL,APPLE,2020-06-30,QTR,133463,80.41369863013698,9.560332035559068,4.2182,0.935,1565.0,0.205,13091.0,15843.0,0.645,0.645,38.0,72282.0,19698.0,11253.0,13137.0,59.73,59685.0
86,AAPL,APPLE,2020-09-30,QTR,184510,81.06923529411765,12.05555839117022,3.85,1.17,1784.0,0.205,14775.0,17477.0,0.73,0.73,38.16,65339.0,21493.0,12673.0,14901.0,65.06,64698.0
87,AAPL,APPLE,2020-12-31,QTR,110208,113.90449333333332,17.64591760258212,3.94,2.26,3500.0,0.205,33534.0,36200.0,1.68,1.68,39.78,66224.0,35217.0,28755.0,33579.0,43.71,111439.0
88,AAPL,APPLE,2021-03-31,QTR,105094,176.99200000000002,23.171554580275068,4.1458,1.42,2269.0,0.205,27503.0,30300.0,1.4,1.4,42.51,69178.0,51811.0,23630.0,28011.0,139.61,89584.0
89,AAPL,APPLE,2021-06-30,QTR,107846,147.22235294117647,23.47920906574455,3.8824,1.26,2093.0,0.22,24126.0,26958.0,1.3,1.3,43.29,64280.0,60095.0,21744.0,24369.0,32.59,81434.0
90,AAPL,APPLE,2021-09-30,QTR,86702,157.15333333333334,15.20498383206419,3.8407,1.21,3223.0,0.22,23786.0,26775.0,1.24,1.24,42.2,63090.0,62080.0,20551.0,23248.0,129.08,83360.0
91,AAPL,APPLE,2021-12-31,QTR,41154,167.48853658536584,12.87300539131706,4.402,2.84,2803.0,0.22,41488.0,44185.0,2.1,2.1,42.975,71932.0,58885.0,34630.0,41241.0,51.29900000000001,123945.0
92,AAPL,APPLE,2022-03-31,QTR,49552,169.3541379310345,17.3434379351058,4.1585,1.72,2514.0,0.22,29979.0,32716.0,1.52,1.52,43.75,67399.0,91883.0,25010.0,30139.0,35.9,97278.0
93,AAPL,APPLE,2022-06-30,QTR,58377,192.59184210526317,15.86680094381384,3.6102,1.41,2102.0,0.23,23076.0,25881.0,1.2,1.2,43.26,58107.0,71460.0,19442.0,23066.0,123.93,82959.0
94,AAPL,APPLE,2022-09-30,QTR,78488,184.1447619047619,14.871344128574128,3.1782,1.5,3289.0,0.23,24894.0,27759.0,1.29,1.29,42.26,50672.0,71765.0,20721.0,24657.0,103.96,90146.0
95,AAPL,APPLE,2022-12-31,QTR,133463,173.05914285714286,22.75343702174512,3.5807,2.13,3787.0,0.23,36016.0,38932.0,1.88,1.88,42.96,56727.0,62754.0,29998.0,35623.0,55.859,117154.0
96,ABBV,ABBVIE,2015-03-31,QTR,42437,71.42857142857143,5.9188653501297885,1.7052142857142858,0.9200000000000002,103.0,0.51,2022.0,2283.0,0.94,0.63,87.23,6283.5,22810.0,1523.0,2121.0,29.07875,5040.0
97,ABBV,ABBVIE,2015-06-30,QTR,149962,71.07142857142857,7.994847241666499,1.953642857142857,1.12,115.0,0.51,2422.0,2526.0,1.08,0.83,85.28,5504.0,22844.0,1776.0,2275.0,33.4725,5475.0
98,ABBV,ABBVIE,2015-09-30,QTR,154706,74.8,6.196773353931867,2.2020714285714287,1.32,127.0,0.51,2667.0,2769.0,1.13,0.74,83.33,4724.5,22878.0,1899.0,2429.0,37.86625,5944.0
99,ABBV,ABBVIE,2015-12-31,QTR,154706,79.875,5.166858675387646,2.4505,1.19,145.0,0.57,2565.0,2686.0,1.13,0.92,80.41,3945.0,24386.2,1861.0,2376.0,42.26,6360.0
100,ABBV,ABBVIE,2016-03-31,QTR,105436,68.0909090909091,7.408839928822129,2.698928571428571,1.31,121.0,0.57,2567.0,2670.0,1.15,0.83,81.28,4643.0,25894.4,1874.0,2363.0,46.65375,5958.0
101,ABBV,ABBVIE,2016-06-30,QTR,113001,70.5,8.086339647138802,2.947357142857143,1.175,131.0,0.57,2838.0,2946.0,1.26,0.98,81.83,5640.0,27402.6,2072.0,2592.0,51.0475,6432.0
102,ABBV,ABBVIE,2016-09-30,QTR,76453,69.3,10.698390325444084,3.195785714285714,0.887,113.0,0.57,2732.0,2828.0,1.21,0.97,80.661,6469.0,28910.8,1994.0,2489.0,55.44125,6386.0
103,ABBV,ABBVIE,2016-12-31,QTR,42437,71.66666666666667,10.488088481701515,3.4442142857142857,0.95,114.0,0.64,2697.0,2815.0,1.2,0.85,81.03,4636.0,30419.0,1964.0,2461.0,59.835,6784.0
104,ABBV,ABBVIE,2017-03-31,QTR,105436,104.0,12.191455161192549,3.692642857142857,1.31,95.0,0.64,2765.0,2868.0,1.28,1.06,79.92,4998.0,20288.747000000003,2060.0,2518.0,64.22875,6538.0
105,ABBV,ABBVIE,2017-06-30,QTR,79991,67.85714285714286,11.096975134821976,3.941071428571428,1.25,126.0,0.64,3096.0,3206.0,1.42,1.19,82.27,6009.0,10158.494000000002,2289.0,2837.0,68.6225,6944.0
106,ABBV,ABBVIE,2017-09-30,QTR,73551,74.08333333333333,12.003471720020558,4.1895,2.04,126.0,0.64,3009.0,3388.0,1.41,1.01,80.81,6687.0,28.241000000001804,2273.0,2806.0,73.01625,6995.0
107,ABBV,ABBVIE,2017-12-31,QTR,91113,89.1,11.960021123023068,3.2014,1.61,182.0,0.64,3151.0,3252.0,1.48,0.03,79.0,5097.0,27579.0,2389.0,2945.0,77.41,7739.0
108,ABBV,ABBVIE,2018-03-31,QTR,147041,97.47058823529412,16.834182661547693,2.2391,1.66,119.0,0.71,3503.0,3618.0,1.87,1.74,80.19,3553.0,27813.0,3000.0,3249.0,81.80375000000001,7934.0
109,ABBV,ABBVIE,2018-06-30,QTR,91113,122.91428571428573,17.193315097258395,-2.229,1.82,114.0,0.96,3741.0,3860.0,2.0,1.26,80.54,-3375.0,30153.0,3165.0,3476.0,86.1975,8258.0
110,ABBV,ABBVIE,2018-09-30,QTR,108917,105.94444444444444,15.682407611611556,-1.942,2.99,282.0,0.96,3884.0,3999.0,2.14,1.81,81.68,-2921.0,32493.0,3255.0,3581.0,90.59125,8236.0
111,ABBV,ABBVIE,2018-12-31,QTR,75964,107.16666666666669,10.477971119824616,-5.71,2.26,123.0,0.96,3037.0,3159.0,1.9,-1.23,79.84,-8446.0,32249.0,2862.0,3151.0,94.985,8305.0
112,ABBV,ABBVIE,2019-03-31,QTR,79991,90.125,5.330170192940773,-5.2941,2.03,107.0,1.07,3763.0,3881.0,2.14,1.65,83.35,-7826.0,31916.0,3192.0,3466.0,99.37875,7828.0
113,ABBV,ABBVIE,2019-06-30,QTR,147041,92.9090909090909,11.317725438042272,-5.7942,1.67,128.0,1.07,3976.0,4364.0,2.26,0.49,82.71,-8566.0,31844.0,3370.0,3694.0,103.7725,8255.0
114,ABBV,ABBVIE,2019-09-30,QTR,109159,84.13333333333334,9.568300839353917,-5.5627,1.788,154.0,1.07,4106.0,4183.5,2.33,1.26,82.01,-8226.0,27754.0,3468.0,3802.0,108.16625000000002,8479.0
115,ABBV,ABBVIE,2019-12-31,QTR,109159,87.0,17.514279888136993,-5.5257,1.906,163.0,1.07,3885.0,4003.0,2.21,1.88,81.56,-8172.0,26804.0,3294.0,3614.0,112.56,8704.0
116,ABBV,ABBVIE,2020-03-31,QTR,109306,117.78947368421052,9.536939570652052,-5.0214,2.024,125.0,1.18,4395.0,4407.0,2.42,2.02,82.67,-7415.0,25904.0,3613.0,4003.0,116.95375,8619.0
117,ABBV,ABBVIE,2020-06-30,QTR,115009,92.85714285714286,9.968080926770076,8.34,2.142,177.0,1.18,4905.0,5054.0,2.34,-0.4599999999999999,82.77,14732.0,81392.0,3895.0,4395.0,121.3475,10425.0
118,ABBV,ABBVIE,2020-09-30,QTR,127797,101.8695652173913,11.398980607636837,8.6501,2.26,217.0,1.18,6304.0,6479.0,2.83,1.29,81.69,15289.0,79109.0,5048.0,5721.0,125.74125,12902.0
119,ABBV,ABBVIE,2020-12-31,QTR,114593,108.08333333333331,11.188129531974614,7.4079,2.378,279.0,1.18,6406.0,6633.0,2.92,0.01,81.79,13097.0,77577.0,5225.0,5913.0,130.13500000000002,13858.0
120,ABBV,ABBVIE,2021-03-31,QTR,127797,142.2,19.097120201747696,7.7648,2.496,188.0,1.3,6602.0,6808.0,2.95,1.99,83.88,13733.0,75753.0,5268.0,6008.0,134.52875,12935.0
121,ABBV,ABBVIE,2021-06-30,QTR,114136,123.26772727272729,10.95430158249138,7.1131,2.614,195.0,1.3,6876.0,7077.0,3.09,0.4199999999999999,82.24,12594.0,73538.0,5496.57,6290.0,138.9225,13959.0
122,ABBV,ABBVIE,2021-09-30,QTR,109159,122.45454545454544,8.43046423826869,7.6649,2.732,217.0,1.3,7336.0,7559.0,3.33,1.78,83.18,13577.0,68472.0,5953.0,6816.0,143.31625000000005,14342.0
123,ABBV,ABBVIE,2021-12-31,QTR,108917,120.66666666666669,12.50333288900737,8.7133,2.85,187.0,1.3,7335.0,7508.0,3.31,2.26,83.56,15436.0,66854.0,5919.0,6764.0,147.71,14886.0
124,ABBV,ABBVIE,2022-03-31,QTR,114593,161.75416666666666,14.75681063593782,9.26,2.76,162.0,1.355,7103.0,7301.0,3.24,2.51,84.47,16314.0,65902.0,5768.0,6567.0,145.61,13538.0
125,ABBV,ABBVIE,2022-06-30,QTR,79991,150.2,18.05814364003504,8.2878,2.819,143.0,1.41,6958.0,7156.0,3.37,0.51,84.69,14688.0,62971.0,6006.0,6940.0,155.319,14583.0
126,ABBV,ABBVIE,2022-09-30,QTR,130921,168.625,17.769633322639287,9.0443,4.28,177.0,1.41,7909.0,8098.0,3.66,2.21,85.37,16027.0,57727.0,6528.0,7496.0,111.97,14812.0
127,ABBV,ABBVIE,2022-12-31,QTR,114593,159.30625,17.71648831832464,9.7525,4.179,18.80000000000001,1.48,7876.0,8072.0,3.6,1.38,86.04,17287.0,54042.0,6422.0,7412.0,154.52,15121.0
128,ABC,AMERISOURCEBERGE,2020-06-30,QTR,57524,95.13333333333334,7.881865865631661,18.9117,-0.4299999999999997,106.719,0.42,507.522,577.828,1.85,1.41,2.72,3967.951,720.079,380.307,468.701,40.229,45366.777
129,ABC,AMERISOURCEBERGE,2020-09-30,QTR,71787,102.6923076923077,7.962250680394074,-4.9892,1.97,118.576,0.42,529.974,605.523,1.89,-23.74,2.69,-839.6359999999995,-235.36350000000004,389.274,499.654,27.429,49244.768
130,ABC,AMERISOURCEBERGE,2020-12-31,QTR,127576,108.42857142857144,10.782566311585397,-2.4991,4.37,65.41,0.44,616.916,691.435,2.18,1.8099999999999987,2.72,-511.548,-1190.806,450.856,583.531,95.5492,52516.556
