OFTIC,CNAME,PENDS,MEASURE,PDICITY,ANNDATS_x,VALUE,Quarter,Year,ALYSNAM,VALUE_ANALYST,AMASKCD,ANNDATS_y
AAL,AMERICAN AIRLINE,2017-03-31,BPS,QTR,2017-04-27,6.97,2017Q1,2017,LALWANI            R,52.0,89925,2017-03-13
AAL,AMERICAN AIRLINE,2017-03-31,BPS,QTR,2017-04-27,6.97,2017Q1,2017,DERCHIN            M,46.0,5496,2017-03-17
AAL,AMERICAN AIRLINE,2017-03-31,BPS,QTR,2017-04-27,6.97,2017Q1,2017,VERNON             D,44.0,143401,2017-03-20
AAL,AMERICAN AIRLINE,2017-03-31,BPS,QTR,2017-04-27,6.97,2017Q1,2017,LALWANI            R,44.0,89925,2017-03-22
AAL,AMERICAN AIRLINE,2017-03-31,BPS,QTR,2017-04-27,6.97,2017Q1,2017,DENARDI            J,95.0,165411,2017-03-22
AAL,AMERICAN AIRLINE,2017-03-31,BPS,QTR,2017-04-27,6.97,2017Q1,2017,ATKINS             J,47.0,148680,2017-03-31
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,ATKINS             J,53.0,148680,2017-01-03
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,LALWANI            R,56.0,89925,2017-01-05
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,PFENNIGWERTH       D,46.0,110436,2017-01-10
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,DENARDI            J,65.0,165411,2017-01-10
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,KEAY               H,63.0,122821,2017-01-11
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,OGLENSKI           B,62.0,142775,2017-01-12
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,DERCHIN            M,52.0,5496,2017-01-12
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,MCKENZIE           D,65.0,107625,2017-01-27
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,DERCHIN            M,51.0,5496,2017-01-30
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,LALWANI            R,54.0,89925,2017-01-30
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,BAKER              J,59.0,72032,2017-02-01
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,VERNON             D,43.0,143401,2017-02-05
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,LALWANI            R,53.0,89925,2017-02-15
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,LALWANI            R,52.0,89925,2017-03-13
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,DERCHIN            M,46.0,5496,2017-03-17
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,VERNON             D,44.0,143401,2017-03-20
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,LALWANI            R,44.0,89925,2017-03-22
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,DENARDI            J,95.0,165411,2017-03-22
AAL,AMERICAN AIRLINE,2017-03-31,CPS,QTR,2017-04-27,4.43,2017Q1,2017,ATKINS             J,47.0,148680,2017-03-31
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,ATKINS             J,53.0,148680,2017-01-03
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,LALWANI            R,56.0,89925,2017-01-05
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,PFENNIGWERTH       D,46.0,110436,2017-01-10
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,DENARDI            J,65.0,165411,2017-01-10
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,KEAY               H,63.0,122821,2017-01-11
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,OGLENSKI           B,62.0,142775,2017-01-12
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,DERCHIN            M,52.0,5496,2017-01-12
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,MCKENZIE           D,65.0,107625,2017-01-27
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,DERCHIN            M,51.0,5496,2017-01-30
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,LALWANI            R,54.0,89925,2017-01-30
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,BAKER              J,59.0,72032,2017-02-01
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,VERNON             D,43.0,143401,2017-02-05
AAL,AMERICAN AIRLINE,2017-03-31,CPX,QTR,2017-04-27,1714.0,2017Q1,2017,LALWANI            R,53.0,89925,2017-02-15
